Wormbase_ID,C_gene,H_gene,NIH_ID
WBGene00000244,bbs-8,TTC8,ENSG00000165533
WBGene00000246,bcc-1,BICC1,ENSG00000122870
WBGene00000247,bec-1,BECN1,ENSG00000126581
WBGene00000247,bec-1,BECN2,ENSG00000196289
WBGene00000248,ben-1,TUBB,ENSG00000196230
WBGene00000248,ben-1,TUBB6,ENSG00000176014
WBGene00000248,ben-1,TUBB2B,ENSG00000137285
WBGene00000248,ben-1,TUBB4B,ENSG00000188229
WBGene00000248,ben-1,TUBB4A,ENSG00000104833
WBGene00000248,ben-1,TUBB2A,ENSG00000137267
WBGene00000248,ben-1,TUBB,ENSG00000183311
WBGene00000248,ben-1,TUBB,ENSG00000224156
WBGene00000248,ben-1,TUBB,ENSG00000227739
WBGene00000248,ben-1,TUBB,ENSG00000229684
WBGene00000248,ben-1,TUBB,ENSG00000232421
WBGene00000248,ben-1,TUBB,ENSG00000232575
WBGene00000248,ben-1,TUBB,ENSG00000235067
WBGene00000248,ben-1,TUBB1,ENSG00000101162
WBGene00000248,ben-1,TUBB3,ENSG00000258947
WBGene00000249,bir-1,BIRC5,ENSG00000089685
WBGene00000253,bli-3,DUOX2,ENSG00000140279
WBGene00000253,bli-3,DUOX1,ENSG00000137857
WBGene00000253,bli-3,NOX1,ENSG00000007952
WBGene00000253,bli-3,NOX3,ENSG00000074771
WBGene00000253,bli-3,CYBB,ENSG00000165168
WBGene00000254,bli-4,PCSK4,ENSG00000115257
WBGene00000254,bli-4,PCSK6,ENSG00000140479
WBGene00000254,bli-4,FURIN,ENSG00000140564
WBGene00000254,bli-4,PCSK1,ENSG00000175426
WBGene00000254,bli-4,PCSK5,ENSG00000099139
WBGene00000254,bli-4,PCSK7,ENSG00000160613
WBGene00000257,bmk-1,KIF11,ENSG00000138160
WBGene00000259,bpl-1,HLCS,ENSG00000159267
WBGene00000262,bra-1,ZMYND11,ENSG00000015171
WBGene00000262,bra-1,ZMYND8,ENSG00000101040
WBGene00000265,brd-1,BARD1,ENSG00000138376
WBGene00000266,bre-1,GMDS,ENSG00000112699
WBGene00000269,bre-4,B4GALT3,ENSG00000158850
WBGene00000269,bre-4,B4GALT1,ENSG00000086062
WBGene00000269,bre-4,B4GALT2,ENSG00000117411
WBGene00000269,bre-4,B4GALT4,ENSG00000121578
WBGene00000269,bre-4,B4GALT6,ENSG00000118276
WBGene00000269,bre-4,B4GALT5,ENSG00000158470
WBGene00000270,bre-5,B3GALNT1,ENSG00000169255
WBGene00000270,bre-5,B3GALT1,ENSG00000172318
WBGene00000270,bre-5,B3GALT4,ENSG00000235863
WBGene00000271,brf-1,BRF1,ENSG00000185024
WBGene00000274,btf-1,BTAF1,ENSG00000095564
WBGene00000275,bub-1,BUB1,ENSG00000169679
WBGene00000275,bub-1,BUB1B,ENSG00000156970
WBGene00000276,byn-1,BYSL,ENSG00000112578
WBGene00000277,cab-1,NPDC1,ENSG00000107281
WBGene00000279,cah-1,CA10,ENSG00000154975
WBGene00000279,cah-1,CA11,ENSG00000063180
WBGene00000280,cah-2,CA10,ENSG00000154975
WBGene00000280,cah-2,CA11,ENSG00000063180
WBGene00000281,cah-3,CA7,ENSG00000168748
WBGene00000281,cah-3,CA2,ENSG00000104267
WBGene00000281,cah-3,CA1,ENSG00000133742
WBGene00000281,cah-3,CA3,ENSG00000164879
WBGene00000281,cah-3,CA5B,ENSG00000169239
WBGene00000281,cah-3,CA5A,ENSG00000174990
WBGene00000281,cah-3,CA8,ENSG00000178538
WBGene00000281,cah-3,CA13,ENSG00000185015
WBGene00000281,cah-3,CA12,ENSG00000074410
WBGene00000281,cah-3,CA9,ENSG00000107159
WBGene00000281,cah-3,CA14,ENSG00000118298
WBGene00000281,cah-3,CA6,ENSG00000131686
WBGene00000281,cah-3,CA4,ENSG00000167434
WBGene00000283,cah-5,CA3,ENSG00000164879
WBGene00000283,cah-5,CA7,ENSG00000168748
WBGene00000283,cah-5,CA2,ENSG00000104267
WBGene00000283,cah-5,CA1,ENSG00000133742
WBGene00000283,cah-5,CA5B,ENSG00000169239
WBGene00000283,cah-5,CA5A,ENSG00000174990
WBGene00000283,cah-5,CA8,ENSG00000178538
WBGene00000283,cah-5,CA13,ENSG00000185015
WBGene00000283,cah-5,CA12,ENSG00000074410
WBGene00000283,cah-5,CA9,ENSG00000107159
WBGene00000283,cah-5,CA14,ENSG00000118298
WBGene00000283,cah-5,CA6,ENSG00000131686
WBGene00000283,cah-5,CA4,ENSG00000167434
WBGene00000289,cam-1,ROR2,ENSG00000169071
WBGene00000289,cam-1,ROR1,ENSG00000185483
WBGene00000289,cam-1,NTRK3,ENSG00000140538
WBGene00000289,cam-1,NTRK2,ENSG00000148053
WBGene00000289,cam-1,NTRK1,ENSG00000198400
WBGene00000292,cap-1,CAPZA1,ENSG00000116489
WBGene00000292,cap-1,CAPZA2,ENSG00000198898
WBGene00000292,cap-1,CAPZA3,ENSG00000177938
WBGene00000293,cap-2,CAPZB,ENSG00000077549
WBGene00000294,cas-1,CAP1,ENSG00000131236
WBGene00000294,cas-1,CAP2,ENSG00000112186
WBGene00000295,cat-1,SLC18A2,ENSG00000165646
WBGene00000295,cat-1,SLC18A1,ENSG00000036565
WBGene00000296,cat-2,TH,ENSG00000180176
WBGene00000298,cat-4,GCH1,ENSG00000131979
WBGene00000301,cav-1,CAV1,ENSG00000105974
WBGene00000301,cav-1,CAV3,ENSG00000182533
WBGene00000301,cav-1,CAV2,ENSG00000105971
WBGene00000366,cbp-1,CREBBP,ENSG00000005339
WBGene00000366,cbp-1,EP300,ENSG00000100393
WBGene00000367,cca-1,CACNA1G,ENSG00000006283
WBGene00000367,cca-1,CACNA1I,ENSG00000100346
WBGene00000367,cca-1,CACNA1H,ENSG00000196557
WBGene00000368,ccb-1,CACNB4,ENSG00000182389
WBGene00000368,ccb-1,CACNB1,ENSG00000067191
WBGene00000368,ccb-1,CACNB2,ENSG00000165995
WBGene00000368,ccb-1,CACNB3,ENSG00000167535
WBGene00000369,ccf-1,CNOT7,ENSG00000198791
WBGene00000369,ccf-1,CNOT8,ENSG00000155508
WBGene00000371,cco-1,COX5B,ENSG00000135940
WBGene00000372,cyp-13A7,CYP3A43,ENSG00000021461
WBGene00000372,cyp-13A7,CYP3A5,ENSG00000106258
WBGene00000372,cyp-13A7,CYP3A4,ENSG00000160868
WBGene00000372,cyp-13A7,CYP3A7,ENSG00000160870
WBGene00000372,cyp-13A7,TBXAS1,ENSG00000059377
WBGene00000372,cyp-13A7,CYP3A7-CYP3A51P,ENSG00000282301
WBGene00000372,cyp-13A7,CYP4V2,ENSG00000145476
WBGene00000372,cyp-13A7,CYP4B1,ENSG00000142973
WBGene00000372,cyp-13A7,CYP4A22,ENSG00000162365
WBGene00000372,cyp-13A7,CYP4F11,ENSG00000171903
WBGene00000372,cyp-13A7,CYP4F22,ENSG00000171954
WBGene00000372,cyp-13A7,CYP4F2,ENSG00000186115
WBGene00000372,cyp-13A7,CYP4Z1,ENSG00000186160
WBGene00000372,cyp-13A7,CYP4F12,ENSG00000186204
WBGene00000372,cyp-13A7,CYP4X1,ENSG00000186377
WBGene00000372,cyp-13A7,CYP4F8,ENSG00000186526
WBGene00000372,cyp-13A7,CYP4F3,ENSG00000186529
WBGene00000372,cyp-13A7,CYP4A11,ENSG00000187048
WBGene00000373,cyp-14A5,CYP2U1,ENSG00000155016
WBGene00000373,cyp-14A5,CYP2J2,ENSG00000134716
WBGene00000373,cyp-14A5,CYP2D6,ENSG00000100197
WBGene00000373,cyp-14A5,CYP2C18,ENSG00000108242
WBGene00000373,cyp-14A5,CYP2C9,ENSG00000138109
WBGene00000373,cyp-14A5,CYP2C8,ENSG00000138115
WBGene00000373,cyp-14A5,CYP2C19,ENSG00000165841
WBGene00000373,cyp-14A5,CYP2B6,ENSG00000197408
WBGene00000373,cyp-14A5,CYP2W1,ENSG00000073067
WBGene00000373,cyp-14A5,CYP2D6,ENSG00000275211
WBGene00000373,cyp-14A5,CYP2R1,ENSG00000186104
WBGene00000373,cyp-14A5,CYP2D7,ENSG00000205702
WBGene00000375,cyp-44A1,CYP24A1,ENSG00000019186
WBGene00000375,cyp-44A1,CYP27A1,ENSG00000135929
WBGene00000375,cyp-44A1,CYP27C1,ENSG00000186684
WBGene00000375,cyp-44A1,CYP27B1,ENSG00000111012
WBGene00000375,cyp-44A1,CYP11A1,ENSG00000140459
WBGene00000375,cyp-44A1,CYP11B1,ENSG00000160882
WBGene00000375,cyp-44A1,CYP11B2,ENSG00000179142
WBGene00000376,ccr-4,CNOT6L,ENSG00000138767
WBGene00000376,ccr-4,CNOT6,ENSG00000113300
WBGene00000377,cct-1,TCP1,ENSG00000120438
WBGene00000378,cct-2,CCT2,ENSG00000166226
WBGene00000379,cct-4,CCT4,ENSG00000115484
WBGene00000380,cct-5,CCT5,ENSG00000150753
WBGene00000381,cct-6,CCT6A,ENSG00000146731
WBGene00000381,cct-6,CCT6B,ENSG00000132141
WBGene00000382,cdc-6,CDC6,ENSG00000094804
WBGene00000382,cdc-6,ORC1,ENSG00000085840
WBGene00000383,cdc-14,CDC14A,ENSG00000079335
WBGene00000383,cdc-14,CDC14B,ENSG00000081377
WBGene00000383,cdc-14,DUSP23,ENSG00000158716
WBGene00000386,cdc-25.1,CDC25B,ENSG00000101224
WBGene00000386,cdc-25.1,CDC25C,ENSG00000158402
WBGene00000386,cdc-25.1,CDC25A,ENSG00000164045
WBGene00000387,cdc-25.2,CDC25B,ENSG00000101224
WBGene00000387,cdc-25.2,CDC25C,ENSG00000158402
WBGene00000387,cdc-25.2,CDC25A,ENSG00000164045
WBGene00000388,cdc-25.3,CDC25B,ENSG00000101224
WBGene00000388,cdc-25.3,CDC25C,ENSG00000158402
WBGene00000388,cdc-25.3,CDC25A,ENSG00000164045
WBGene00000390,cdc-42,CDC42,ENSG00000070831
WBGene00000391,cdd-1,CDA,ENSG00000158825
WBGene00000392,cdd-2,CDA,ENSG00000158825
WBGene00000393,cdf-1,SLC30A1,ENSG00000170385
WBGene00000393,cdf-1,SLC30A10,ENSG00000196660
WBGene00000393,cdf-1,SLC30A4,ENSG00000104154
WBGene00000393,cdf-1,SLC30A2,ENSG00000158014
WBGene00000396,cdh-4,FAT1,ENSG00000083857
WBGene00000396,cdh-4,FAT3,ENSG00000165323
WBGene00000396,cdh-4,FAT2,ENSG00000086570
WBGene00000396,cdh-4,FAT3,ENSG00000282908
WBGene00000396,cdh-4,DCHS1,ENSG00000166341
WBGene00000396,cdh-4,DCHS2,ENSG00000197410
WBGene00000396,cdh-4,FAT4,ENSG00000196159
WBGene00000396,cdh-4,CDH23,ENSG00000107736
WBGene00000397,cdh-5,PCDH15,ENSG00000150275
WBGene00000403,casy-1,CLSTN1,ENSG00000171603
WBGene00000403,casy-1,CLSTN3,ENSG00000139182
WBGene00000403,casy-1,CLSTN2,ENSG00000158258
WBGene00000405,cdk-1,CDK1,ENSG00000170312
WBGene00000405,cdk-1,CDK5,ENSG00000164885
WBGene00000405,cdk-1,CDK2,ENSG00000123374
WBGene00000406,cdk-4,CDK6,ENSG00000105810
WBGene00000406,cdk-4,CDK4,ENSG00000135446
WBGene00000407,cdk-5,CDK5,ENSG00000164885
WBGene00000407,cdk-5,CDK1,ENSG00000170312
WBGene00000407,cdk-5,CDK2,ENSG00000123374
WBGene00000408,cdk-7,CDK7,ENSG00000134058
WBGene00000408,cdk-7,CDK7,ENSG00000277273
WBGene00000409,cdk-8,CDK8,ENSG00000132964
WBGene00000409,cdk-8,CDK19,ENSG00000155111
WBGene00000410,cdk-9,CDK9,ENSG00000136807
WBGene00000411,cdl-1,SLBP,ENSG00000163950
WBGene00000413,cdt-1,CDT1,ENSG00000167513
WBGene00000414,cec-1,CBX2,ENSG00000173894
WBGene00000414,cec-1,VCX3B,ENSG00000205642
WBGene00000415,ced-1,MEGF10,ENSG00000145794
WBGene00000415,ced-1,MEGF11,ENSG00000157890
WBGene00000415,ced-1,PEAR1,ENSG00000187800
WBGene00000415,ced-1,MEGF6,ENSG00000162591
WBGene00000415,ced-1,SCARF1,ENSG00000074660
WBGene00000415,ced-1,SCARF2,ENSG00000244486
WBGene00000416,ced-2,CRK,ENSG00000167193
WBGene00000416,ced-2,CRKL,ENSG00000099942
WBGene00000417,ced-3,CASP2,ENSG00000106144
WBGene00000417,ced-3,CASP3,ENSG00000164305
WBGene00000417,ced-3,CASP7,ENSG00000165806
WBGene00000417,ced-3,CASP8,ENSG00000064012
WBGene00000417,ced-3,CASP14,ENSG00000105141
WBGene00000417,ced-3,CASP9,ENSG00000132906
WBGene00000417,ced-3,CASP1,ENSG00000137752
WBGene00000417,ced-3,CASP5,ENSG00000137757
WBGene00000417,ced-3,CASP4,ENSG00000196954
WBGene00000417,ced-3,CASP12,ENSG00000204403
WBGene00000419,ced-5,DOCK1,ENSG00000150760
WBGene00000419,ced-5,DOCK3,ENSG00000088538
WBGene00000419,ced-5,DOCK4,ENSG00000128512
WBGene00000419,ced-5,DOCK2,ENSG00000134516
WBGene00000419,ced-5,DOCK5,ENSG00000147459
WBGene00000420,ced-6,GULP1,ENSG00000144366
WBGene00000421,ced-7,ABCA8,ENSG00000141338
WBGene00000421,ced-7,ABCA9,ENSG00000154258
WBGene00000421,ced-7,ABCA6,ENSG00000154262
WBGene00000421,ced-7,ABCA10,ENSG00000154263
WBGene00000421,ced-7,ABCA5,ENSG00000154265
WBGene00000421,ced-7,ABCA7,ENSG00000064687
WBGene00000421,ced-7,ABCA2,ENSG00000107331
WBGene00000421,ced-7,ABCA12,ENSG00000144452
WBGene00000421,ced-7,ABCA1,ENSG00000165029
WBGene00000421,ced-7,ABCA13,ENSG00000179869
WBGene00000421,ced-7,ABCA4,ENSG00000198691
WBGene00000421,ced-7,ABCA3,ENSG00000167972
WBGene00000422,ced-8,XKR6,ENSG00000171044
WBGene00000422,ced-8,XKR8,ENSG00000158156
WBGene00000422,ced-8,XKR4,ENSG00000206579
WBGene00000422,ced-8,XKR7,ENSG00000260903
WBGene00000422,ced-8,XKR9,ENSG00000221947
WBGene00000422,ced-8,XKR5,ENSG00000275591
WBGene00000424,ced-10,RAC3,ENSG00000169750
WBGene00000424,ced-10,RAC2,ENSG00000128340
WBGene00000424,ced-10,RAC1,ENSG00000136238
WBGene00000424,ced-10,RHOG,ENSG00000177105
WBGene00000426,ced-12,ELMO2,ENSG00000062598
WBGene00000426,ced-12,ELMO1,ENSG00000155849
WBGene00000426,ced-12,ELMO3,ENSG00000102890
WBGene00000428,ceh-1,NKX1-1,ENSG00000235608
WBGene00000428,ceh-1,NKX1-2,ENSG00000229544
WBGene00000429,ceh-2,EMX2,ENSG00000170370
WBGene00000429,ceh-2,EMX1,ENSG00000135638
WBGene00000429,ceh-2,NKX6-3,ENSG00000165066
WBGene00000429,ceh-2,VAX2,ENSG00000116035
WBGene00000429,ceh-2,VAX1,ENSG00000148704
WBGene00000429,ceh-2,NOTO,ENSG00000214513
WBGene00000430,ceh-5,VAX1,ENSG00000148704
WBGene00000430,ceh-5,VAX2,ENSG00000116035
WBGene00000430,ceh-5,NOTO,ENSG00000214513
WBGene00000431,ceh-6,POU3F2,ENSG00000184486
WBGene00000431,ceh-6,POU3F3,ENSG00000198914
WBGene00000431,ceh-6,POU3F4,ENSG00000196767
WBGene00000431,ceh-6,POU2F2,ENSG00000028277
WBGene00000431,ceh-6,POU2F1,ENSG00000143190
WBGene00000431,ceh-6,POU1F1,ENSG00000064835
WBGene00000431,ceh-6,POU3F1,ENSG00000185668
WBGene00000432,ceh-7,VENTX,ENSG00000151650
WBGene00000432,ceh-7,VAX2,ENSG00000116035
WBGene00000432,ceh-7,VAX1,ENSG00000148704
WBGene00000432,ceh-7,NOTO,ENSG00000214513
WBGene00000433,ceh-8,RAX,ENSG00000134438
WBGene00000433,ceh-8,RAX2,ENSG00000173976
WBGene00000433,ceh-8,ARX,ENSG00000004848
WBGene00000435,ceh-10,VSX2,ENSG00000119614
WBGene00000435,ceh-10,VSX1,ENSG00000100987
WBGene00000435,ceh-10,HESX1,ENSG00000163666
WBGene00000437,ceh-13,HOXA1,ENSG00000105991
WBGene00000437,ceh-13,HOXB1,ENSG00000120094
WBGene00000437,ceh-13,HOXD1,ENSG00000128645
WBGene00000438,ceh-14,LHX3,ENSG00000107187
WBGene00000438,ceh-14,LHX4,ENSG00000121454
WBGene00000439,ceh-16,EN1,ENSG00000163064
WBGene00000439,ceh-16,EN2,ENSG00000164778
WBGene00000439,ceh-16,HOXD4,ENSG00000170166
WBGene00000439,ceh-16,HOXB4,ENSG00000182742
WBGene00000439,ceh-16,HOXA4,ENSG00000197576
WBGene00000439,ceh-16,HOXC4,ENSG00000198353
WBGene00000439,ceh-16,HOXA6,ENSG00000106006
WBGene00000439,ceh-16,HOXB6,ENSG00000108511
WBGene00000439,ceh-16,GBX1,ENSG00000164900
WBGene00000439,ceh-16,HOXD8,ENSG00000175879
WBGene00000440,ceh-17,PHOX2B,ENSG00000109132
WBGene00000440,ceh-17,PHOX2A,ENSG00000165462
WBGene00000440,ceh-17,ARX,ENSG00000004848
WBGene00000440,ceh-17,RAX,ENSG00000134438
WBGene00000440,ceh-17,RAX2,ENSG00000173976
WBGene00000440,ceh-17,ALX4,ENSG00000052850
WBGene00000440,ceh-17,PRRX1,ENSG00000116132
WBGene00000440,ceh-17,ALX3,ENSG00000156150
WBGene00000440,ceh-17,PRRX2,ENSG00000167157
WBGene00000440,ceh-17,SHOX2,ENSG00000168779
WBGene00000440,ceh-17,OTP,ENSG00000171540
WBGene00000440,ceh-17,ALX1,ENSG00000180318
WBGene00000440,ceh-17,SHOX,ENSG00000185960
WBGene00000441,ceh-18,POU2F3,ENSG00000137709
WBGene00000441,ceh-18,POU3F1,ENSG00000185668
WBGene00000441,ceh-18,POU2F2,ENSG00000028277
WBGene00000441,ceh-18,POU2F1,ENSG00000143190
WBGene00000443,ceh-20,PBX1,ENSG00000185630
WBGene00000443,ceh-20,PBX3,ENSG00000167081
WBGene00000443,ceh-20,PBX2,ENSG00000204304
WBGene00000443,ceh-20,PBX2,ENSG00000206315
WBGene00000443,ceh-20,PBX2,ENSG00000224952
WBGene00000443,ceh-20,PBX2,ENSG00000225987
WBGene00000443,ceh-20,PBX2,ENSG00000232005
WBGene00000443,ceh-20,PBX2,ENSG00000236353
WBGene00000443,ceh-20,PBX2,ENSG00000237344
WBGene00000443,ceh-20,PBX4,ENSG00000105717
WBGene00000447,ceh-24,NKX2-1,ENSG00000136352
WBGene00000447,ceh-24,NKX2-4,ENSG00000125816
WBGene00000447,ceh-24,NKX2-6,ENSG00000180053
WBGene00000447,ceh-24,NKX2-2,ENSG00000125820
WBGene00000448,pros-1,PROX1,ENSG00000117707
WBGene00000448,pros-1,PROX2,ENSG00000119608
WBGene00000450,ceh-28,NKX2-6,ENSG00000180053
WBGene00000450,ceh-28,NKX2-4,ENSG00000125816
WBGene00000450,ceh-28,NKX2-1,ENSG00000136352
WBGene00000450,ceh-28,NKX2-2,ENSG00000125820
WBGene00000450,ceh-28,NKX2-3,ENSG00000119919
WBGene00000450,ceh-28,NKX2-5,ENSG00000183072
WBGene00000451,ceh-30,BARHL1,ENSG00000125492
WBGene00000451,ceh-30,BARHL2,ENSG00000143032
WBGene00000452,ceh-31,BARHL2,ENSG00000143032
WBGene00000452,ceh-31,BARHL1,ENSG00000125492
WBGene00000453,ceh-32,SIX3,ENSG00000138083
WBGene00000453,ceh-32,SIX6,ENSG00000184302
WBGene00000453,ceh-32,SIX1,ENSG00000126778
WBGene00000453,ceh-32,SIX2,ENSG00000170577
WBGene00000454,ceh-33,SIX1,ENSG00000126778
WBGene00000454,ceh-33,SIX2,ENSG00000170577
WBGene00000454,ceh-33,SIX4,ENSG00000100625
WBGene00000454,ceh-33,SIX3,ENSG00000138083
WBGene00000454,ceh-33,SIX6,ENSG00000184302
WBGene00000458,ceh-37,CRX,ENSG00000105392
WBGene00000458,ceh-37,OTX1,ENSG00000115507
WBGene00000458,ceh-37,OTX2,ENSG00000165588
WBGene00000463,ceh-43,DLX5,ENSG00000105880
WBGene00000463,ceh-43,DLX6,ENSG00000006377
WBGene00000463,ceh-43,DLX3,ENSG00000064195
WBGene00000463,ceh-43,DLX2,ENSG00000115844
WBGene00000463,ceh-43,DLX1,ENSG00000144355
WBGene00000463,ceh-43,DLX4,ENSG00000108813
WBGene00000464,ceh-44,CUX2,ENSG00000111249
WBGene00000464,ceh-44,CUX1,ENSG00000257923
WBGene00000464,ceh-44,HMMR,ENSG00000072571
WBGene00000466,cel-1,RNGTT,ENSG00000111880
WBGene00000468,ces-1,SCRT2,ENSG00000215397
WBGene00000468,ces-1,SCRT1,ENSG00000261678
WBGene00000468,ces-1,GFI1B,ENSG00000165702
WBGene00000469,ces-2,HLF,ENSG00000108924
WBGene00000469,ces-2,DBP,ENSG00000105516
WBGene00000469,ces-2,TEF,ENSG00000167074
WBGene00000472,cey-1,YBX3,ENSG00000060138
WBGene00000472,cey-1,YBX1,ENSG00000065978
WBGene00000472,cey-1,YBX2,ENSG00000006047
WBGene00000473,cey-2,YBX2,ENSG00000006047
WBGene00000473,cey-2,YBX3,ENSG00000060138
WBGene00000473,cey-2,YBX1,ENSG00000065978
WBGene00000474,cey-3,YBX3,ENSG00000060138
WBGene00000474,cey-3,YBX1,ENSG00000065978
WBGene00000474,cey-3,YBX2,ENSG00000006047
WBGene00000475,cey-4,YBX2,ENSG00000006047
WBGene00000475,cey-4,YBX3,ENSG00000060138
WBGene00000475,cey-4,YBX1,ENSG00000065978
WBGene00000476,cfi-1,ARID3A,ENSG00000116017
WBGene00000476,cfi-1,ARID3B,ENSG00000179361
WBGene00000476,cfi-1,ARID3C,ENSG00000205143
WBGene00000478,cfz-2,FZD5,ENSG00000163251
WBGene00000478,cfz-2,FZD8,ENSG00000177283
WBGene00000478,cfz-2,FZD10,ENSG00000111432
WBGene00000478,cfz-2,FZD9,ENSG00000188763
WBGene00000478,cfz-2,FZD4,ENSG00000174804
WBGene00000478,cfz-2,FZD7,ENSG00000155760
WBGene00000478,cfz-2,FZD1,ENSG00000157240
WBGene00000478,cfz-2,FZD2,ENSG00000180340
WBGene00000479,cgh-1,DDX6,ENSG00000110367
WBGene00000480,cgp-1,GTPBP1,ENSG00000100226
WBGene00000480,cgp-1,GTPBP2,ENSG00000172432
WBGene00000481,cha-1,CHAT,ENSG00000070748
WBGene00000482,chd-3,CHD4,ENSG00000111642
WBGene00000482,chd-3,CHD3,ENSG00000170004
WBGene00000482,chd-3,CHD5,ENSG00000116254
WBGene00000484,che-2,IFT80,ENSG00000068885
WBGene00000484,che-2,TRIM59,ENSG00000213186
WBGene00000485,che-3,DYNC2H1,ENSG00000187240
WBGene00000485,che-3,DYNC1H1,ENSG00000197102
WBGene00000485,che-3,DNAH9,ENSG00000007174
WBGene00000485,che-3,DNAH6,ENSG00000115423
WBGene00000485,che-3,DNAH7,ENSG00000118997
WBGene00000485,che-3,DNAH5,ENSG00000039139
WBGene00000485,che-3,DNAH11,ENSG00000105877
WBGene00000485,che-3,DNAH1,ENSG00000114841
WBGene00000485,che-3,DNAH8,ENSG00000124721
WBGene00000485,che-3,DNAH3,ENSG00000158486
WBGene00000485,che-3,DNAH12,ENSG00000174844
WBGene00000485,che-3,DNAH2,ENSG00000183914
WBGene00000485,che-3,DNAH14,ENSG00000185842
WBGene00000485,che-3,DNAH17,ENSG00000187775
WBGene00000485,che-3,DNAH10,ENSG00000197653
WBGene00000490,che-11,IFT140,ENSG00000187535
WBGene00000491,che-12,TOGARAM1,ENSG00000198718
WBGene00000491,che-12,TOGARAM2,ENSG00000189350
WBGene00000492,che-13,IFT57,ENSG00000114446
WBGene00000493,che-14,DISP2,ENSG00000140323
WBGene00000493,che-14,DISP1,ENSG00000154309
WBGene00000493,che-14,DISP3,ENSG00000204624
WBGene00000498,chk-1,CHEK1,ENSG00000149554
WBGene00000499,chk-2,CHEK2,ENSG00000183765
WBGene00000500,chn-1,STUB1,ENSG00000103266
WBGene00000501,cho-1,SLC5A7,ENSG00000115665
WBGene00000502,chp-1,CHORDC1,ENSG00000110172
WBGene00000502,chp-1,ITGB1BP2,ENSG00000147166
WBGene00000503,cht-1,CHIT1,ENSG00000133063
WBGene00000503,cht-1,CHIA,ENSG00000134216
WBGene00000503,cht-1,CHI3L2,ENSG00000064886
WBGene00000503,cht-1,CHI3L1,ENSG00000133048
WBGene00000503,cht-1,OVGP1,ENSG00000085465
WBGene00000506,cic-1,CCNC,ENSG00000112237
WBGene00000507,cit-1.1,CCNT1,ENSG00000129315
WBGene00000507,cit-1.1,CCNT2,ENSG00000082258
WBGene00000508,cit-1.2,CCNT1,ENSG00000129315
WBGene00000508,cit-1.2,CCNT2,ENSG00000082258
WBGene00000508,cit-1.2,CCNL2,ENSG00000221978
WBGene00000509,cka-1,CHKB,ENSG00000100288
WBGene00000509,cka-1,CHKA,ENSG00000110721
WBGene00000509,cka-1,CHKB-CPT1B,ENSG00000254413
WBGene00000510,cka-2,CHKA,ENSG00000110721
WBGene00000510,cka-2,CHKB,ENSG00000100288
WBGene00000510,cka-2,CHKB-CPT1B,ENSG00000254413
WBGene00000515,ckc-1,ETNK1,ENSG00000139163
WBGene00000515,ckc-1,ETNK2,ENSG00000143845
WBGene00000518,ckk-1,CAMKK1,ENSG00000004660
WBGene00000518,ckk-1,CAMKK2,ENSG00000110931
WBGene00000519,cku-70,XRCC6,ENSG00000196419
WBGene00000520,cku-80,XRCC5,ENSG00000079246
WBGene00000521,cky-1,NPAS4,ENSG00000174576
WBGene00000527,cle-1,COL18A1,ENSG00000182871
WBGene00000527,cle-1,COL15A1,ENSG00000204291
WBGene00000528,clh-1,CLCN2,ENSG00000114859
WBGene00000528,clh-1,CLCN1,ENSG00000188037
WBGene00000528,clh-1,CLCNKB,ENSG00000184908
WBGene00000528,clh-1,CLCNKA,ENSG00000186510
WBGene00000529,clh-2,CLCN2,ENSG00000114859
WBGene00000529,clh-2,CLCN1,ENSG00000188037
WBGene00000529,clh-2,CLCNKB,ENSG00000184908
WBGene00000529,clh-2,CLCNKA,ENSG00000186510
WBGene00000530,clh-3,CLCN2,ENSG00000114859
WBGene00000530,clh-3,CLCN1,ENSG00000188037
WBGene00000530,clh-3,CLCNKB,ENSG00000184908
WBGene00000530,clh-3,CLCNKA,ENSG00000186510
WBGene00000531,clh-4,CLCN2,ENSG00000114859
WBGene00000531,clh-4,CLCN1,ENSG00000188037
WBGene00000531,clh-4,CLCNKB,ENSG00000184908
WBGene00000531,clh-4,CLCNKA,ENSG00000186510
WBGene00000532,clh-5,CLCN3,ENSG00000109572
WBGene00000532,clh-5,CLCN4,ENSG00000073464
WBGene00000532,clh-5,CLCN5,ENSG00000171365
WBGene00000533,clh-6,CLCN7,ENSG00000103249
WBGene00000534,cpi-2,CST2,ENSG00000170369
WBGene00000534,cpi-2,CST7,ENSG00000077984
WBGene00000534,cpi-2,CST3,ENSG00000101439
WBGene00000534,cpi-2,CST4,ENSG00000101441
WBGene00000534,cpi-2,CSTL1,ENSG00000125823
WBGene00000534,cpi-2,CST5,ENSG00000170367
WBGene00000534,cpi-2,CST1,ENSG00000170373
WBGene00000534,cpi-2,CST6,ENSG00000175315
WBGene00000536,clk-1,COQ7,ENSG00000167186
WBGene00000537,clk-2,TELO2,ENSG00000100726
WBGene00000539,cln-3.1,CLN3,ENSG00000188603
WBGene00000540,cln-3.2,CLN3,ENSG00000188603
WBGene00000541,cln-3.3,CLN3,ENSG00000188603
WBGene00000542,clp-1,CAPN8,ENSG00000203697
WBGene00000542,clp-1,CAPN1,ENSG00000014216
WBGene00000542,clp-1,CAPN3,ENSG00000092529
WBGene00000542,clp-1,CAPN9,ENSG00000135773
